,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2020-09-27,2147.5146,-4777.163,-756.355,272.16415,1335.4036,2959.626,4022.865,5051.3843,9072.192
2020-10-04,2022.1217,-3991.6006,-499.74945,393.46716,1316.8398,2727.4033,3650.776,4543.9927,8035.844
2020-10-11,2351.029,-4399.425,-479.68375,522.9461,1559.3965,3142.6619,4179.1113,5181.742,9101.482
2020-10-18,2159.2708,-3870.473,-369.2496,526.33813,1452.1433,2866.3984,3792.2031,4687.7915,8189.014
2020-10-25,1803.3809,-2722.7065,-94.654236,577.60535,1272.5634,2334.1985,3029.156,3701.416,6329.4683
2020-11-01,1921.2739,-2848.3328,-78.875786,629.553,1361.8995,2480.6484,3212.9949,3921.4238,6690.881
2020-11-08,1958.7709,-2766.1826,-22.595201,679.1939,1404.6611,2512.8806,3238.3477,3940.137,6683.724
2020-11-15,2109.623,-3017.4104,-40.318264,721.187,1508.3762,2710.8699,3498.0588,4259.5645,7236.6562
2020-11-22,2047.0798,-3080.317,-103.0638,658.5018,1445.7664,2648.3933,3435.6577,4197.2236,7174.4766
2020-11-29,2121.6558,-3232.2837,-123.492294,671.72205,1493.7723,2749.5393,3571.589,4366.8037,7475.595
2020-12-06,2210.3555,-3378.6765,-133.33517,696.7918,1554.9218,2865.789,3723.919,4554.0464,7799.3877
2020-12-13,2512.1628,-3948.0596,-196.7969,762.71967,1754.5892,3269.7363,4261.6055,5221.1226,8972.386
2020-12-20,2480.9082,-3960.379,-220.11993,736.5851,1725.551,3236.2656,4225.231,5181.9365,8922.196
2020-12-27,2190.4338,-3703.0156,-280.93582,594.40875,1499.2885,2881.579,3786.4583,4661.803,8083.883
2021-01-03,1943.0691,-3012.334,-134.9772,601.0457,1361.9132,2524.2249,3285.0923,4021.1155,6898.4727
2021-01-10,1723.4739,-2273.254,47.457664,641.0878,1254.7535,2192.194,2805.8596,3399.49,5720.2017
2021-01-17,1922.6947,-2407.1213,107.03499,750.1339,1414.9285,2430.461,3095.2551,3738.3545,6252.5107
2021-01-24,2309.9902,-2991.7766,86.78932,874.2458,1688.2582,2931.7222,3745.7344,4533.191,7611.757
2021-01-31,2445.525,-3347.463,16.336735,876.7533,1766.1869,3124.863,4014.2966,4874.7134,8238.513
2021-02-07,2507.2979,-2962.8093,213.53452,1025.9906,1865.8383,3148.7576,3988.6045,4801.061,7977.405
2021-02-14,2578.8296,-3449.9763,50.76202,946.2031,1871.8406,3285.8184,4211.455,5106.897,8607.636
2021-02-21,2151.3726,-2745.7922,97.790726,825.15814,1577.067,2725.6782,3477.587,4204.9546,7048.537
2021-02-28,2073.5535,-2015.6626,358.79495,966.157,1594.0067,2553.1,3180.9495,3788.3118,6162.7695
2021-03-07,2037.2267,-1744.1506,451.55246,1013.1925,1593.7788,2480.6748,3061.2607,3622.901,5818.604
2021-03-14,1934.9641,-1693.5842,413.37155,952.3128,1509.4362,2360.492,2917.6152,3456.5566,5563.5127
2021-03-21,2501.4668,-2492.8,407.2152,1148.999,1915.7972,3087.1362,3853.9343,4595.7183,7495.7334
