,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,2347.681392744505,1711.1435926424272,1897.614779374697,1997.021879026905,2163.126783963894,2532.236001525116,2698.340906462105,2797.7480061143133,2984.2191928465827
2021-12-19,2229.900463281579,1594.1938558122397,1780.4215480079633,1879.6988416237357,2045.5868463652873,2414.2140801978708,2580.1020849394226,2679.3793785551948,2865.6070707509184
2021-12-26,2407.565311936327,1772.319809640263,1958.4124229312379,2057.6177064827175,2223.3853855641737,2591.74523830848,2757.5129173899363,2856.718200941416,3042.810814232391
2022-01-02,1881.026122123154,1234.1603542107143,1423.6570775471293,1524.677079567688,1693.477073643228,2068.5751706030796,2237.37516467862,2338.395166699179,2527.891890035594
2022-01-09,1969.6048777061462,1324.290494910215,1513.3327462204475,1614.1104708855203,1782.5056301228826,2156.70412528941,2325.0992845267724,2425.877009191845,2614.919260502077
2022-01-16,2252.3184626846028,1605.8449088495581,1795.2267346505037,1896.185485220056,2064.8831308065824,2439.753794562623,2608.4514401491497,2709.410190718702,2898.7920165196474
2022-01-23,2565.2693750325498,1914.8250112167013,2105.370069820616,2206.94893549315,2376.682766227327,2753.8559838377723,2923.5898145719493,3025.1686802444833,3215.713738848398
2022-01-30,2327.4548837247717,1677.556071739857,1867.941313130526,1969.4349808380457,2139.026449508256,2515.8833179412873,2685.4747866114976,2786.9684543190174,2977.3536957096862
2022-02-06,2611.0855947586056,1958.7597299515587,2149.8559666985634,2251.7286633996673,2421.953472899335,2800.2177166178762,2970.442526117544,3072.3152228186477,3263.4114595656524
2022-02-13,2545.0327182281503,1894.2404158674876,2084.8874016677937,2186.520604351565,2356.3452298490715,2733.720206607229,2903.5448321047356,3005.178034788507,3195.825020588813
2022-02-20,2348.9325792608283,1698.2411779069803,1888.858605163426,1990.4760502968397,2160.2743456186013,2537.5908129030554,2707.389108224817,2809.0065533582306,2999.6239806146764
2022-02-27,2581.7292854161087,1930.6482276831666,2121.3798032076584,2223.0581003603875,2392.9580767383204,2770.500494093897,2940.40047047183,3042.078767624559,3232.810343149051
2022-03-06,2695.2827512591675,2044.7154653624702,2235.2965334952582,2336.8945957143887,2506.660503036242,2883.904999482093,3053.6709068039463,3155.268969023077,3345.850037155865
2022-03-13,2572.728553537647,1923.349428930012,2113.5824299950386,2214.9949389482895,2384.450794898586,2761.0063121767075,2930.462168127004,3031.874677080255,3222.1076781452816
2022-03-20,2237.1092965132934,1583.7943736411517,1775.1803509677666,1877.2075072997407,2047.690412070189,2426.5281809563976,2597.0110857268464,2699.0382420588203,2890.424219385435
2022-03-27,2399.427076606924,1747.3319649393595,1938.360603482841,2040.1972638317789,2210.3618581670185,2588.4922950468294,2758.656889382069,2860.493549731007,3051.522188274488
2022-04-03,2762.211073982454,2105.8362105833708,2298.118585172328,2400.62360756794,2571.905005578317,2952.517142386591,3123.798540396968,3226.3035627925797,3418.585937381537
2022-04-10,2568.734247738609,1913.1668565958398,2105.21268543706,2207.5916061698376,2378.662293830644,2758.806201646574,2929.8768893073807,3032.2558100401584,3224.3016388813785
2022-04-17,2138.2060592561147,1475.1103715182974,1669.3615845486825,1772.916187432175,1945.951388418125,2330.4607300941047,2503.4959310800546,2607.050533963547,2801.3017469939323
2022-04-24,1957.909288722677,1292.7017568877013,1487.5716261470293,1591.4560323769726,1765.0423202943568,2150.7762571509975,2324.362545068381,2428.246951298325,2623.1168205576528
2022-05-01,2162.40609802267,1498.3574066599986,1692.8877982668298,1796.591230216388,1969.8751180462075,2354.9370779991327,2528.2209658289516,2631.9243977785104,2826.4547893853414
2022-05-08,1970.678918407355,1305.9349633521329,1500.6690296595414,1604.4810398383247,1777.946357128482,2163.4114796862277,2336.8767969763853,2440.688807155169,2635.422873462577
2022-05-15,2308.2019653342268,1641.831221001438,1837.0418486805397,1941.1079119631643,2114.997740850684,2501.4061898177697,2675.296018705289,2779.362081987914,2974.5727096670153
2022-05-22,2239.3931455986262,1574.4346471066947,1769.2315630504363,1873.0770781377882,2046.5983806611143,2432.187910536138,2605.709213059464,2709.554728146816,2904.351644090558
2022-05-29,2161.1997733088742,1497.4633706216187,1691.9022785178227,1795.5569408397605,1968.7593367601685,2353.64020985758,2526.842605777988,2630.497268099926,2824.93617599613
2022-06-05,2145.108618286725,1482.7567881335942,1676.7900910782719,1780.228526901401,1953.069617822919,2337.1476187505305,2509.9887096720486,2613.4271454951777,2807.460448439855
