,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.5,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1501.6628208968373,-9011.68453859753,-5931.841640763812,-4289.98916943868,-1546.5249116420746,1501.6628208968373,4549.850553435749,7293.3143962595195,8935.167697530322,12015.01059536404
2021-09-12,1502.170364384493,-9014.730376675643,-5933.846529979073,-4291.439132795808,-1547.0476179623472,1502.170364384493,4551.3883467313335,7295.779446451703,8938.18767386115,12019.07152055772
2021-09-19,1503.2317060153564,-9021.099633363578,-5938.0390227233975,-4294.471201005873,-1548.140667113629,1503.2317060153564,4554.604079144342,7300.934197630201,8944.502850160494,12027.563460800675
2021-09-26,1502.3484760184106,-9015.799249018475,-5934.550103372563,-4291.947966716329,-1547.231050671124,1502.3484760184106,4551.928002707945,7296.644503590839,8939.247470571694,12020.496616217608
2021-10-03,1503.514536925632,-9022.7969404459,-5939.15625633105,-4295.2791996624155,-1548.431947581146,1503.514536925632,4555.46102143241,7302.307858029138,8946.185745666857,12029.826429781706
2021-10-10,1505.9318268853265,-9037.303429021062,-5948.704991933461,-4302.184976113809,-1550.9214539399018,1505.9318268853265,4562.785107710555,7314.04821373192,8960.569061856657,12049.167498944256
2021-10-17,1508.1793302015592,-9050.791004662873,-5957.583039370916,-4308.6057016926425,-1553.2361012889492,1508.1793302015592,4569.594761692068,7324.963945322139,8973.942116547656,12067.150081839613
2021-10-24,1480.4887323162773,-9073.117678229184,-5981.480789006076,-4333.340791477876,-1579.3713586202919,1480.4887323162773,4540.348719112376,7294.318464391372,8942.45804535769,12034.094518018917
2021-10-31,1481.1819991136485,-9077.366336863091,-5984.281730303105,-4335.369960107702,-1580.1109290741226,1481.1819991136485,4542.474823112184,7297.7341667134715,8946.64552015193,12039.729709954972
2021-11-07,1508.068741872828,-9050.127348935162,-5957.146195330948,-4308.2897700960675,-1553.1222091402326,1508.068741872828,4569.259692885888,7324.426837098662,8973.284095819665,12066.265249423881
2021-11-14,1480.9143657078869,-9075.72615593358,-5983.200435970959,-4334.586606118553,-1579.8254202914866,1480.9143657078869,4541.65404753685,7296.4155458751475,8945.028959045912,12037.554262326892
2021-11-21,1508.1234250455627,-9050.455510154445,-5957.36220382271,-4308.445990397668,-1553.17852596962,1508.1234250455627,4569.425376060745,7324.69242373062,8973.609470672009,12066.702777003742
2021-11-28,1480.016791339653,-9070.2254062891,-5979.574049816777,-4331.959436091283,-1578.8678964559608,1480.016791339653,4538.901375027994,7291.993226985136,8939.607424281538,12030.258364324767
2021-12-05,1507.1264571037937,-9044.472568803501,-5953.423998874704,-4305.59782660687,-1552.1517736677063,1507.1264571037937,4566.404687875293,7319.850324331788,8967.67732956496,12058.725899493757
2021-12-12,1510.1734656187678,-9062.75808479368,-5965.460237461268,-4314.302599307188,-1555.2898113875046,1510.1734656187678,4575.63674262504,7334.649113220038,8985.807586023488,12083.105433355902
2021-12-19,1511.857466525298,-9072.86400519151,-5972.112347749564,-4319.113496633677,-1557.0241217246423,1511.857466525298,4580.739054775238,7342.828011894227,8995.827698590205,12096.579356032153
2021-12-26,1512.3886024082194,-9076.051424469266,-5974.210431223013,-4320.630859355537,-1557.5711252616377,1512.3886024082194,4582.348330078076,7345.407646235154,8998.988053976273,12100.829047222527
2022-01-02,1515.511402100476,-9094.791773708945,-5986.546058763708,-4329.552154250557,-1560.7872184157977,1515.511402100476,4591.81002261675,7360.574539651726,9017.569281764443,12125.81499670968
2022-01-09,1492.4070926555478,-9146.158886533794,-6029.633430663986,-4368.225431866116,-1592.0857525570223,1492.4070926555478,4576.899832889287,7353.039827134874,9014.447406017418,12130.972441971904
2022-01-16,1523.912974271343,-9145.210760567057,-6019.733799019052,-4353.553982835319,-1569.4397870739501,1523.912974271343,4617.265735616636,7401.379510256514,9067.56016868323,12193.037130231234
2022-01-23,1498.5398070114852,-9183.742988204956,-6054.41086550951,-4386.175680794716,-1598.6280741518735,1498.5398070114852,4595.707582764626,7383.2555056381225,9051.490268712043,12180.821969766617
2022-01-30,1528.0567256858692,-9170.077981113795,-6036.102371808901,-4365.391959005327,-1573.707332824593,1528.0567256858692,4629.820784196331,7421.504988110481,9092.216245447225,12226.191854752118
2022-02-06,1500.7715401640623,-9197.420078126512,-6063.427529187486,-4392.707888770812,-1601.0088659433445,1500.7715401640623,4602.551840704266,7394.251180233342,9064.970398381205,12198.96252505142
2022-02-13,1503.0835111047247,-9211.588902215066,-6072.7683701303795,-4399.474950057533,-1603.4752546472503,1503.0835111047247,4609.642171126869,7405.642183726644,9078.935180880166,12217.755290045527
2022-02-20,1506.7476915717125,-9234.04468985165,-6087.572417329339,-4410.199883208556,-1607.3841676676975,1506.7476915717125,4620.879444823546,7423.695478327134,9101.067588497612,12247.539437069612
2022-02-27,1536.5309459849102,-9220.93293935264,-6069.577085401954,-4389.6013306408395,-1582.4347199695867,1536.5309459849102,4655.496611939408,7462.6627980022895,9142.639401980145,12293.995255930831
