,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-12-12,2050.3198,835.09314,1447.5034,1609.9401,1861.3441,2260.4778,2483.2046,2593.0315,2891.6208
2021-12-19,2047.7974,834.7659,1446.6353,1608.6493,1859.2,2257.1746,2479.6333,2588.7732,2887.2617
2021-12-26,2024.981,824.3971,1430.2192,1590.646,1838.4906,2232.0254,2452.7742,2559.8665,2855.971
2022-01-02,2040.2471,831.0859,1442.7256,1603.761,1852.7349,2248.3735,2470.3562,2577.7324,2879.6323
2022-01-09,2070.0632,840.8975,1461.8837,1625.7113,1879.5969,2281.7666,2507.481,2617.821,2922.6885
2022-01-16,2102.781,856.3294,1485.643,1651.9147,1909.4943,2317.4211,2546.7012,2658.0842,2968.6145
2022-01-23,2119.3079,864.7266,1496.6938,1664.6967,1924.2745,2335.7656,2566.829,2679.7686,2990.7302
2022-01-30,2130.095,869.0776,1503.7888,1672.7074,1933.7885,2347.9307,2580.1086,2693.4502,3006.015
2022-02-06,2102.7153,851.2384,1480.4962,1648.1829,1907.6691,2319.2732,2549.5803,2663.1626,2970.7368
2022-02-13,2116.3875,853.7376,1489.2733,1658.1871,1919.7372,2334.6375,2566.918,2681.2058,2992.0566
2022-02-20,2129.1516,859.9563,1499.7699,1669.2004,1931.9076,2348.0337,2582.115,2696.245,3010.3735
2022-02-27,2151.129,870.11536,1516.0707,1687.045,1951.9232,2371.9312,2608.2317,2723.3376,3040.8948
2022-03-06,2159.7476,867.7766,1519.0469,1691.5858,1958.9406,2382.6328,2620.8384,2736.733,3056.576
2022-03-13,2198.1821,886.613,1548.1893,1723.126,1994.3983,2424.3047,2665.9167,2784.1392,3109.331
2022-03-20,2184.695,879.5643,1536.9845,1711.3749,1981.722,2410.084,2650.4622,2768.2139,3089.5486
2022-03-27,2167.1924,873.1838,1525.1106,1697.9891,1965.7394,2390.4487,2629.4167,2745.1868,3064.4485
2022-04-03,2168.9487,872.09296,1526.3048,1699.131,1967.3351,2392.6218,2631.966,2747.543,3069.398
2022-04-10,2218.8926,896.12085,1564.1345,1740.2352,2013.4154,2446.6416,2690.6033,2808.4224,3138.329
2022-04-17,2239.1191,907.5711,1579.1394,1756.9512,2032.1808,2468.675,2714.2102,2832.8323,3164.3613
2022-04-24,2282.326,927.19653,1610.987,1791.9662,2071.6416,2515.7368,2765.7322,2885.9163,3224.7356
2022-05-01,2320.9773,939.12036,1636.6786,1821.1743,2106.224,2558.947,2813.7578,2936.171,3282.8635
2022-05-08,2342.0107,947.19037,1650.9751,1837.462,2125.377,2581.9658,2839.1443,2963.4575,3311.8691
2022-05-15,2391.8496,966.5704,1685.1614,1876.1772,2170.3418,2637.4272,2900.2317,3026.1277,3381.7769
2022-05-22,2435.4133,984.2795,1715.8108,1910.1227,2209.9746,2685.6213,2953.249,3082.0618,3443.6333
2022-05-29,2442.4465,989.9798,1721.908,1916.4248,2216.2605,2692.7954,2960.1384,3089.5984,3451.6135
2022-06-05,2440.2068,980.02966,1714.3582,1910.6351,2213.0564,2692.1873,2961.1824,3091.6455,3452.3884
