,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1820.2910296325813,1202.7319169312054,1383.6433735709934,1480.0866016834325,1641.2390072307278,1999.3430520344348,2160.49545758173,2256.938685694169,2437.850142333957
2021-09-12,1606.3267463410054,987.8285054023312,1169.0150758796237,1265.6049661608395,1427.0024377616435,1785.6510549203674,1947.0485265211714,2043.6384168023872,2224.8249872796796
2021-09-19,1769.43165701239,1151.7659570239211,1332.7086379804923,1429.1685116606698,1590.348731221818,1948.5145828029617,2109.69480236411,2206.1546760442875,2387.0973570008587
2021-09-26,2198.5110060478823,1572.6915065613507,1756.0228102651286,1853.7560498932799,2017.0640081217684,2379.9580039739963,2543.265962202485,2640.999201830636,2824.330505534414
2021-10-03,2064.8977438273137,1440.6272698548164,1623.5047927684602,1720.996123536505,1883.8998626664384,2245.895624988189,2408.7993641181224,2506.2906948861673,2689.168217799811
2021-10-10,1916.9921466077958,1293.5738091123476,1476.2017020745452,1573.5599560391734,1736.2413296654543,2097.742963550137,2260.4243371764182,2357.7825911410464,2540.410484103244
2021-10-17,2287.00005193533,1658.5295254981334,1842.6374368777954,1940.784683184298,2104.7844284198663,2469.2156754507932,2633.2154206863615,2731.3626669928644,2915.4705783725262
2021-10-24,2484.469923502454,1854.1978043953022,2038.8334850969445,2137.262083276103,2301.731955154787,2667.207891850121,2831.677763728805,2930.1063619079637,3114.742042609606
2021-10-31,2605.1370656440263,1974.7201903269897,2159.3982767777325,2257.8494813048237,2422.3571273997095,2787.917003888343,2952.424649983229,3050.87585451032,3235.553940961063
2021-11-07,2273.5471984315113,1641.4115395569925,1826.59313673349,1925.3127609653523,2090.2689246178397,2456.825472245183,2621.78163589767,2720.501260129533,2905.68285730603
2021-11-14,2319.0481146888355,1688.479378013093,1873.2019516376881,1971.676872112545,2136.2241465163033,2501.8720828613677,2666.419357265126,2764.894277739983,2949.616851364578
2021-11-21,1964.238216050664,1329.074715164845,1515.1433064727112,1614.3357839938838,1780.082064760187,2148.3943673411413,2314.1406481074446,2413.333125628617,2599.4017169364834
2021-11-28,2282.073161351954,1645.8606492052486,1832.2365441401448,1931.5928440877788,2097.612864945777,2466.5334577581307,2632.553478616129,2731.9097785637628,2918.285673498659
2021-12-05,2509.2177777369875,1871.66113122691,2058.4307849139577,2157.996996195348,2324.367769688327,2694.067785785648,2860.438559278627,2960.0047705600173,3146.7744242470653
2021-12-12,2347.681392744505,1711.1435926424272,1897.614779374697,1997.021879026905,2163.126783963894,2532.236001525116,2698.340906462105,2797.7480061143133,2984.2191928465827
2021-12-19,2229.900463281579,1594.1938558122397,1780.4215480079633,1879.6988416237357,2045.5868463652873,2414.2140801978708,2580.1020849394226,2679.3793785551948,2865.6070707509184
2021-12-26,2407.565311936327,1772.319809640263,1958.4124229312379,2057.6177064827175,2223.3853855641737,2591.74523830848,2757.5129173899363,2856.718200941416,3042.810814232391
2022-01-02,1881.026122123154,1234.1603542107143,1423.6570775471293,1524.677079567688,1693.477073643228,2068.5751706030796,2237.37516467862,2338.395166699179,2527.891890035594
2022-01-09,1969.6048777061462,1324.290494910215,1513.3327462204475,1614.1104708855203,1782.5056301228826,2156.70412528941,2325.0992845267724,2425.877009191845,2614.919260502077
2022-01-16,2252.3184626846028,1605.8449088495581,1795.2267346505037,1896.185485220056,2064.8831308065824,2439.753794562623,2608.4514401491497,2709.410190718702,2898.7920165196474
2022-01-23,2565.2693750325498,1914.8250112167013,2105.370069820616,2206.94893549315,2376.682766227327,2753.8559838377723,2923.5898145719493,3025.1686802444833,3215.713738848398
2022-01-30,2327.4548837247717,1677.556071739857,1867.941313130526,1969.4349808380457,2139.026449508256,2515.8833179412873,2685.4747866114976,2786.9684543190174,2977.3536957096862
2022-02-06,2611.0855947586056,1958.7597299515587,2149.8559666985634,2251.7286633996673,2421.953472899335,2800.2177166178762,2970.442526117544,3072.3152228186477,3263.4114595656524
2022-02-13,2545.0327182281503,1894.2404158674876,2084.8874016677937,2186.520604351565,2356.3452298490715,2733.720206607229,2903.5448321047356,3005.178034788507,3195.825020588813
2022-02-20,2348.9325792608283,1698.2411779069803,1888.858605163426,1990.4760502968397,2160.2743456186013,2537.5908129030554,2707.389108224817,2809.0065533582306,2999.6239806146764
2022-02-27,2581.7292854161087,1930.6482276831666,2121.3798032076584,2223.0581003603875,2392.9580767383204,2770.500494093897,2940.40047047183,3042.078767624559,3232.810343149051
