,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1907.8733,1671.8322,1775.3627,1826.8508,1876.6635,1944.1599,1982.2675,2030.2013,2203.3096
2021-09-12,1857.1697,1628.9459,1729.0477,1778.8304,1826.9933,1892.2544,1929.1001,1975.4463,2142.8235
2021-09-19,1885.3824,1652.6649,1754.7385,1805.5004,1854.612,1921.1576,1958.7307,2005.9877,2176.6733
2021-09-26,1938.8287,1697.9572,1803.6072,1856.1477,1906.98,1975.8574,2014.7467,2063.66,2240.3237
2021-10-03,1927.357,1690.1566,1794.1975,1845.935,1895.9934,1963.8203,2002.1204,2050.2852,2224.278
2021-10-10,1881.9718,1650.5099,1752.0332,1802.52,1851.367,1917.5533,1954.9252,2001.926,2171.6997
2021-10-17,1978.579,1733.1776,1840.8147,1894.3427,1946.1311,2016.3037,2055.9253,2105.7576,2285.7493
2021-10-24,2065.6365,1810.329,1922.3126,1977.9985,2031.8785,2104.8828,2146.1082,2197.948,2385.234
2021-10-31,2167.575,1898.2935,2016.4064,2075.1404,2131.9695,2208.9695,2252.451,2307.1287,2504.6628
2021-11-07,2209.98,1933.6882,2054.874,2115.1406,2173.448,2252.4536,2297.062,2353.1675,2555.811
2021-11-14,2256.3506,1973.7454,2097.7,2159.3445,2218.984,2299.7952,2345.4216,2402.8105,2610.0774
2021-11-21,2283.4412,1996.625,2122.426,2184.9902,2245.5178,2327.534,2373.8384,2432.0837,2642.4263
2021-11-28,2336.933,2040.1011,2170.294,2235.0447,2297.6855,2382.566,2430.485,2490.7666,2708.438
2021-12-05,2366.3196,2067.1401,2198.3635,2263.6248,2326.7615,2412.3127,2460.6125,2521.369,2740.775
2021-12-12,2387.266,2086.2043,2218.254,2283.9248,2347.459,2433.5486,2482.1536,2543.291,2764.0857
2021-12-19,2410.4194,2103.4749,2238.1033,2305.0603,2369.8347,2457.6072,2507.1582,2569.494,2794.578
2021-12-26,2412.639,2104.17,2239.466,2306.7573,2371.8533,2460.0623,2509.8567,2572.5042,2798.6902
2022-01-02,2296.399,2004.4703,2132.512,2196.1946,2257.8,2341.279,2388.404,2447.692,2661.7537
2022-01-09,2206.2666,1928.798,2050.499,2111.024,2169.5789,2248.9219,2293.7173,2350.0642,2553.5535
2022-01-16,2232.8967,1952.7483,2075.6255,2136.7336,2195.8547,2275.9634,2321.1936,2378.083,2583.5505
2022-01-23,2292.0962,2007.0405,2132.0728,2194.2468,2254.405,2335.9153,2381.945,2439.825,2648.9382
2022-01-30,2347.916,2056.7512,2184.4634,2247.9692,2309.4167,2392.674,2439.6907,2498.8105,2712.4082
2022-02-06,2386.678,2090.5842,2220.4578,2285.0396,2347.5273,2432.194,2480.0054,2540.127,2757.333
2022-02-13,2382.794,2089.805,2218.3171,2282.221,2344.0535,2427.832,2475.143,2534.6335,2749.5686
2022-02-20,2364.5552,2072.294,2200.485,2264.2332,2325.9114,2409.4827,2456.6719,2516.018,2730.391
2022-02-27,2415.804,2114.593,2246.7092,2312.4106,2375.977,2462.1082,2510.741,2571.906,2792.8328
