,q_0.5,q_0.01,q_0.05,q_0.1,q_0.25,q_0.75,q_0.9,q_0.95,q_0.99
2021-09-05,1756.0646,640.99835,1286.74,1452.5734,1624.4666,1887.6627,2059.5557,2225.3892,2871.1306
2021-09-12,1615.8281,518.3427,1153.787,1317.0201,1486.249,1745.4073,1914.636,2077.8694,2713.3137
2021-09-19,1644.3668,248.57458,1056.3857,1264.0305,1479.3973,1809.3364,2024.703,2232.348,3040.1592
2021-09-26,2008.0336,540.34955,1390.5773,1608.8173,1834.9559,2181.111,2407.2498,2625.49,3475.7175
2021-10-03,1976.924,339.14597,1287.6901,1531.2495,1783.6827,2170.165,2422.5981,2666.1577,3614.702
2021-10-10,1849.6482,572.07245,1312.0195,1502.0096,1698.9166,2000.3798,2197.2866,2387.2769,3127.2239
2021-10-17,2093.4207,720.4012,1515.9589,1720.1016,1931.5876,2255.254,2466.7397,2670.8826,3466.4402
2021-10-24,2278.2073,198.44354,1403.1508,1712.4172,2032.9031,2523.5115,2843.997,3153.2637,4357.971
2021-10-31,2358.544,444.5291,1553.1364,1837.7665,2132.7463,2584.3413,2879.3208,3163.9514,4272.5586
2021-11-07,2245.0034,738.27893,1611.126,1835.1708,2067.3235,2422.683,2654.836,2878.8806,3751.7278
2021-11-14,2241.624,920.05383,1685.6664,1882.1763,2085.7905,2397.4573,2601.0715,2797.5815,3563.194
2021-11-21,2040.8016,723.4846,1486.3538,1682.2657,1885.3356,2196.2678,2399.3374,2595.2495,3358.1184
2021-11-28,2095.1787,423.03204,1390.8167,1639.5691,1897.563,2292.7944,2550.788,2799.5408,3767.3254
2021-12-05,2341.2158,745.7544,1669.8395,1907.0999,2152.9912,2529.4402,2775.3318,3012.5923,3936.6772
2021-12-12,2325.4182,985.261,1761.6124,1960.8895,2167.3792,2483.457,2689.9468,2889.2239,3665.5752
2021-12-19,2166.5193,550.0896,1485.9639,1726.3862,1975.6501,2357.3882,2606.6519,2847.0747,3782.9487
2021-12-26,2313.3179,834.3307,1691.0643,1910.9904,2138.8872,2487.7488,2715.6455,2935.5715,3792.305
2022-01-02,1963.7742,504.3494,1349.2067,1566.2909,1791.389,2136.1594,2361.2576,2578.3416,3423.199
2022-01-09,1830.4791,305.14966,1187.6595,1414.6083,1650.0695,2010.8889,2246.35,2473.299,3355.8088
2022-01-16,2089.4836,535.4421,1435.3112,1666.4398,1906.0371,2272.9304,2512.5276,2743.6562,3643.5251
2022-01-23,2348.2532,390.80515,1524.3607,1815.4755,2117.2317,2579.275,2881.031,3172.1458,4305.7017
2022-01-30,2249.5256,464.2854,1498.0491,1763.561,2038.7963,2460.2551,2735.4902,3001.0024,4034.7659
2022-02-06,2434.6565,884.6221,1782.6523,2013.1257,2251.9143,2617.3987,2856.1873,3086.661,3984.691
2022-02-13,2509.8604,895.44464,1830.9514,2070.9758,2319.6125,2700.108,2948.7446,3188.769,4124.276
2022-02-20,2297.066,742.35785,1642.776,1873.9836,2113.6191,2480.513,2720.1482,2951.356,3851.7742
2022-02-27,2396.6013,719.5142,1690.8124,1940.2192,2198.716,2594.4863,2852.9832,3102.3901,4073.6885
